sofifa_id,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club,overall,potential,value_eur,wage_eur,preferred_foot,international_reputation,weak_foot,skill_moves
145583,Juli,Julián Cerdá Vicente,32,09/08/1981,170,67,Spain,Deportivo Alavés,71,71,0,0,Right,1,4,3
146104,Lopez Garai,Aritz López Garai,33,06/11/1980,182,80,Spain,Córdoba CF,71,71,0,0,Right,1,3,2
146500,Jacobo,Jacobo Sanz Ovejero,30,10/07/1983,196,82,Spain,CD Tenerife,71,71,0,0,Right,1,3,1
146937,Arruabarrena,Mikel Arruabarrena Aranbide,31,09/02/1983,189,80,Spain,SD Eibar,71,71,0,0,Right,1,3,3
147305,Juan Rodriguez,Juan Antonio Rodríguez Villamuela,32,01/04/1982,185,80,Spain,Getafe CF,71,71,0,0,Right,1,3,2
147445,D. Bilyaletdinov,Diniyar Bilyaletdinov,29,27/02/1985,185,77,Russia,Torpedo Moscow,71,71,0,0,Left,2,4,3
147627,D. Torbinskiy,Dmitriy Torbinskiy,30,28/04/1984,176,66,Russia,FC Rostov,71,71,0,0,Left,2,3,3
148564,S. Peszko,Sławomir Peszko,29,19/02/1985,173,70,Poland,1. FC Köln,71,71,0,0,Right,2,4,3
148569,M. Wasilewski,Marcin Ryszard Wasilewski,34,09/06/1980,186,88,Poland,Leicester City,71,71,0,0,Right,2,3,2
148635,D. De fauw,Davy De fauw,32,08/07/1981,186,69,Belgium,Club Brugge KV,71,71,0,0,Right,1,4,2
149231,Taddei,Rodrigo  Ferrante Taddei,34,06/03/1980,177,69,Brazil,Perugia,71,71,0,0,Right,2,4,3
149242,Matuzalém,Matuzalém Francelino da Silva,34,10/06/1980,178,74,Brazil,Bologna,71,71,0,0,Left,2,4,2
150594,J. Perbet,Jérémy Perbet,29,12/12/1984,184,78,France,Medipol Başakşehir FK,71,71,0,0,Right,1,3,3
152910,C. Nasuti,Cristian Javier Nasuti,31,06/09/1982,180,79,Argentina,Deportivo Cali,71,71,0,0,Right,1,3,2
152914,D. Montenegro,Daniel Gastón Montenegro,35,28/03/1979,173,71,Argentina,Independiente,71,71,0,0,Right,2,4,4
152922,E. Barreto,Édgar Osvaldo Barreto Cáceres,29,15/07/1984,182,78,Paraguay,Palermo,71,71,0,0,Right,2,4,3
155896,F. Insúa,Federico Insúa,34,03/01/1980,179,75,Argentina,Independiente,71,71,0,0,Left,2,5,4
156358,M. Muñoz,Moisés Alberto Muñoz Rodríguez,34,01/02/1980,185,82,Mexico,Club América,71,71,0,0,Right,1,3,1
156432,G. Hoarau,Guillaume Hoarau,30,05/03/1984,192,80,France,BSC Young Boys,71,71,0,0,Right,3,2,3
156975,C. Berra,Christophe Berra,29,31/01/1985,191,93,Scotland,Ipswich Town,71,71,0,0,Left,2,3,2
157412,C. Giménez,Christian Eduardo Giménez,33,01/02/1981,179,75,Mexico,Cruz Azul,71,71,0,0,Right,2,4,3
157707,B. Berisha,Besart Berisha,28,29/07/1985,185,80,Albania,Melbourne Victory,71,71,0,0,Right,1,4,3
157716,M. Russ,Marco Russ,28,04/08/1985,190,75,Germany,Eintracht Frankfurt,71,71,0,0,Right,2,2,2
157840,E. Baytar,Engin Baytar,32,31/03/1982,176,69,Turkey,Galatasaray SK,71,71,0,0,Right,1,4,3
158485,João Carlos,João Carlos Pinto Chaves,32,01/01/1982,189,80,Brazil,Spartak Moscow,71,71,0,0,Right,2,4,2
158592,G. Montoya,Marcelo Germán Montoya,31,23/01/1983,185,83,Argentina,Independiente,71,71,0,0,Left,1,3,1
158784,J. Carranza,Jorge Carlos Carranza,33,07/05/1981,185,88,Argentina,CD O'Higgins,71,71,0,0,Right,1,3,1
158826,C. Saucedo,Cirilo Saucedo Nájera,32,05/01/1982,188,81,Mexico,Club Tijuana,71,71,0,0,Right,1,3,1
159028,M. Silvestre,Matías Agustín Silvestre,29,25/09/1984,185,78,Italy,Sampdoria,71,71,0,0,Right,2,3,2
159518,D. Pérez,Diego Fernando Pérez Aguado,34,18/05/1980,177,81,Uruguay,Bologna,71,71,0,0,Right,2,3,2
159566,Abraham,Abraham González Casanova,28,16/07/1985,178,80,Spain,RCD Espanyol,71,71,0,0,Right,1,4,3
159581,Oriol Riera,Oriol Riera Magem,27,03/07/1986,184,78,Spain,Wigan Athletic,71,71,0,0,Right,1,3,3
160593,T. Kalachev,Timofey Kalachev,33,01/05/1981,173,69,Belarus,FC Rostov,71,71,0,0,Right,1,3,3
162328,R. Pasveer,Remko Pasveer,30,08/11/1983,187,91,Netherlands,PSV,71,71,0,0,Right,1,4,1
163156,R. Keogh,Richard Keogh,27,11/08/1986,188,87,Republic of Ireland,Derby County,71,71,0,0,Right,1,3,2
163261,P. Bardsley,Phil Bardsley,29,28/06/1985,180,74,Scotland,Stoke City,71,71,0,0,Right,2,3,2
163461,D. Galloppa,Daniele Galloppa,29,15/05/1985,181,74,Italy,Parma,71,71,0,0,Left,2,4,2
163991,A. Thébaux,Alexis Thébaux,29,17/03/1985,185,81,France,Stade Brestois 29,71,71,0,0,Right,1,3,1
164361,Cícero,Cícero Casimiro Sanchez Semedo,28,08/05/1986,189,85,Guinea Bissau,FC Paços de Ferreira,71,71,0,0,Left,1,3,3
164370,F. Pisano,Francesco Pisano,28,29/04/1986,174,67,Italy,Cagliari,71,71,0,0,Right,1,3,2
165735,B. Jones,Brad Jones,32,19/03/1982,191,76,Australia,Liverpool,71,71,0,0,Left,1,2,1
165784,D. Bottinelli,Darío Bottinelli,27,26/12/1986,168,67,Argentina,Universidad Católica,71,71,0,0,Right,1,3,3
165787,J. Ortiz,Jorge Alberto Ortiz,30,20/06/1984,180,69,Argentina,Club Atlético Lanús,71,71,0,0,Right,1,3,3
166114,C. Kazim-Richards,Colin Kazim-Richards,27,26/08/1986,185,79,Turkey,Feyenoord,71,71,0,0,Right,2,3,4
167600,Y. Zhevnov,Yuriy Zhevnov,33,17/04/1981,180,85,Belarus,Torpedo Moscow,71,71,0,0,Right,1,2,1
167753,A. Büyük,Adem Büyük,26,30/08/1987,177,74,Turkey,Kasimpaşa SK,71,71,0,0,Right,1,2,3
168353,L. Rinaudo,Leandro Rinaudo,31,09/05/1983,186,78,Italy,Virtus Entella,71,71,0,0,Right,1,2,2
168798,S. Tiéné,Siaka Chico Tiéné,32,22/02/1982,176,72,Ivory Coast,Montpellier HSC,71,71,0,0,Left,1,3,3
168882,S. Kariri,Saud Ali Khariri,33,08/07/1980,185,70,Saudi Arabia,Al Hilal,71,71,0,0,Right,1,5,2
168961,M. Sougou,Pape Amodou Sougou,29,18/12/1984,178,68,Senegal,Évian Thonon Gaillard FC,71,71,0,0,Right,1,3,3
169208,A. Reyna,Ángel Eduardo Reyna Martínez,29,19/09/1984,172,70,Mexico,Guadalajara,71,71,0,0,Right,1,4,4
169408,S. Schröck,Stephan  Schröck,27,21/08/1986,170,68,Philippines,SpVgg Greuther Fürth,71,71,0,0,Right,1,3,3
169571,D. Guthrie,Danny  Guthrie,27,18/04/1987,176,79,England,Reading,71,71,0,0,Right,1,3,3
169770,A. Zaki,Amr Zaki,31,01/04/1983,185,78,Egypt,Egypt,71,71,0,0,Right,2,3,3
169805,A. Devaux,Antoine Devaux,29,21/02/1985,185,70,France,Stade de Reims,71,71,0,0,Right,1,3,2
170456,Mané,José Manuel Jiménez Ortiz,32,21/12/1981,175,68,Spain,UD Almería,71,71,0,0,Left,1,2,2
170828,Shikabala,Mahmoud Abdel Razek Fadlallah,28,05/03/1986,183,74,Egypt,Sporting CP,71,71,0,0,Left,1,3,5
170915,Sastre,Lluís Sastre Reus,28,26/03/1986,175,71,Spain,Real Valladolid CF,71,71,0,0,Right,1,4,2
170936,V. Kulik,Vladislav Kulik,29,27/02/1985,180,76,Russia,Kuban Krasnodar,71,71,0,0,Right,1,3,2
171016,Cisma,Domingo Cisma González,32,09/02/1982,184,78,Spain,Elche CF,71,71,0,0,Left,1,3,2
171097,M. Motta,Marco Motta,28,14/05/1986,186,76,Italy,Juventus,71,71,0,0,Right,1,3,2
171488,K. Bekmezci,Kadir Bekmezci,28,05/07/1985,183,76,Belgium,Sivasspor,71,71,0,0,Right,1,3,3
171993,David Fuster,David Fuster Torrijos,32,03/02/1982,178,71,Spain,Olympiacos CFP,71,71,0,0,Right,2,4,3
173600,Roberto Lago,Roberto Lago Soto,28,30/08/1985,178,76,Spain,Getafe CF,71,71,0,0,Left,1,3,2
173857,M. Andújar,Mariano Gonzalo Andújar,30,30/07/1983,194,88,Argentina,Napoli,71,71,0,0,Right,2,3,1
174547,J. Rojas,José Manuel Rojas Bahamondes,31,23/06/1983,176,79,Chile,Universidad de Chile,71,71,0,0,Left,1,3,3
174745,J. Penedo,Jaime Manuel Penedo Cano,32,26/09/1981,183,71,Panama,LA Galaxy,71,71,0,0,Right,1,3,1
175243,S. Castillo,Segundo Alejandro Castillo Nazareno,32,15/05/1982,178,80,Ecuador,Ecuador,71,71,0,0,Right,1,3,2
175387,L. Saritama,Luis Fernando Saritama Padilla,30,20/10/1983,175,70,Ecuador,Ecuador,71,71,0,0,Right,1,4,3
175393,J. Arce,Juan Carlos Arce Justiniano,29,10/04/1985,176,70,Bolivia,Bolivia,71,71,0,0,Right,1,3,3
175787,W. Rentería,Wason Libardo Rentería Cuesta,28,04/07/1985,186,82,Colombia,Racing Club,71,71,0,0,Right,2,4,3
176009,S. Kums,Sven Kums,26,26/02/1988,175,68,Belgium,KAA Gent,71,71,0,0,Right,1,4,2
176038,J. Akpala,Joseph Akpala,27,24/08/1986,184,81,Nigeria,Kardemir Karabükspor,71,71,0,0,Right,1,3,3
176062,S. Kljestan,Sacha Klještan,28,09/09/1985,185,68,United States,RSC Anderlecht,71,71,0,0,Right,2,4,3
176211,M. Robak,Marcin Robak,31,29/11/1982,182,78,Poland,Pogoń Szczecin,71,71,0,0,Right,1,4,3
177055,V. Elm,Viktor Elm,28,13/11/1985,192,87,Sweden,AZ Alkmaar,71,71,0,0,Left,1,3,2
177129,A. Bodzek,Adam Bodzek,28,07/09/1985,184,79,Germany,Fortuna Düsseldorf,71,71,0,0,Right,1,3,2
177280,T. Reginiussen,Tore Reginiussen,28,10/04/1986,185,80,Norway,Rosenborg BK,71,71,0,0,Right,1,3,2
177619,U. Korkmaz,Ümit Korkmaz,28,17/09/1985,174,74,Austria,Çaykur Rizespor,71,71,0,0,Left,2,4,4
178132,K. Matmour,Karim Matmour,29,25/06/1985,181,75,Algeria,1. FC Kaiserslautern,71,71,0,0,Right,2,3,3
178264,Nenê,Ânderson Miguel da Silva,30,28/07/1983,183,78,Brazil,Hellas Verona,71,71,0,0,Right,2,3,3
179686,M. Edu,Maurice Edu,28,18/04/1986,185,81,United States,Philadelphia Union,71,71,0,0,Right,1,3,3
179695,R. Cruzado,Paulo Rinaldo Cruzado Durand,29,21/09/1984,179,83,Peru,Peru,71,71,0,0,Right,1,3,2
179897,R. Sigurðsson,Ragnar Sigurðsson,28,19/06/1986,187,77,Iceland,FC Krasnodar,71,71,0,0,Right,1,3,2
182713,M. Mavraj,Mergim Mavraj,28,09/06/1986,190,84,Albania,1. FC Köln,71,71,0,0,Left,1,3,2
183745,Gottardi,Eduardo Gottardi,28,18/10/1985,193,80,Brazil,CD Nacional,71,71,0,0,Right,1,3,1
186260,L. Köteles,László Köteles,29,01/09/1984,185,84,Hungary,KRC Genk,71,71,0,0,Right,1,2,1
186408,S. Fernández,Sebastián Bruno Fernández Miglierina,29,23/05/1985,171,69,Uruguay,Uruguay,71,71,0,0,Right,1,4,3
188157,L. Immers,Lex Immers,28,08/06/1986,189,77,Netherlands,Feyenoord,71,71,0,0,Right,1,3,2
188269,R. Gutiérrez,Roberto Carlos Gutiérrez Gamboa,31,18/04/1983,170,74,Chile,Santiago Wanderers,71,71,0,0,Right,1,3,2
188585,R. Letsholonyane,Reneilwe Letsholonyane,31,24/12/1982,185,75,South Africa,Kaizer Chiefs,71,71,0,0,Right,1,3,3
188599,M. Antenucci,Mirco Antenucci,29,08/09/1984,178,68,Italy,Leeds United,71,71,0,0,Right,1,4,3
188687,Douglão,Douglas Ferreira,28,18/05/1986,193,84,Brazil,Akhisar Belediyespor,71,71,0,0,Right,1,3,2
188765,M. Mostefa,Mehdi Mostefa Sbaa,30,30/08/1983,181,82,Algeria,FC Lorient,71,71,0,0,Right,1,3,2
188930,Laure,Laureano Sanabria Ruiz,29,22/03/1985,166,68,Spain,Deportivo de La Coruña,71,71,0,0,Right,1,3,2
188938,C. Álvarez,Cristian Darío Álvarez,28,13/11/1985,186,88,Argentina,Rayo Vallecano,71,71,0,0,Right,1,3,1
189121,López Silva,José María López de Silva Sánchez,31,01/02/1983,170,66,Spain,Córdoba CF,71,71,0,0,Right,1,3,4
189211,Saúl Berjón,Saúl Berjón Pérez,28,24/05/1986,178,83,Spain,SD Eibar,71,71,0,0,Right,1,4,3
190155,G. Fierro,Gonzalo Antonio Fierro Caniullán,31,21/03/1983,171,70,Chile,Colo-Colo,71,71,0,0,Right,2,4,3
190277,E. Enoh,Eyong Tarkang Enoh,28,23/03/1986,174,70,Cameroon,Cameroon,71,71,0,0,Right,2,2,2
192033,Cicinho,Alex Sandro Mendonça dos Santos,27,04/08/1986,174,63,Brazil,Sevilla FC,71,71,0,0,Right,1,2,3
192775,N. Karampelas,Nikolaos Karampelas,29,20/12/1984,179,77,Greece,Levante UD,71,71,0,0,Left,1,3,2
192824,W. Mesloub,Walid Mesloub,28,04/09/1985,180,69,Algeria,FC Lorient,71,71,0,0,Right,1,3,3
195361,Javi López,Javier López Rodríguez,28,21/01/1986,180,76,Spain,RCD Espanyol,71,71,0,0,Right,1,3,3
199657,F. Arizala,Franco Faustino Arizala Hurtado,28,04/06/1986,180,79,Colombia,Jaguares de Chiapas,71,71,0,0,Right,1,3,4
202399,D. Arias,Diego Alejandro Arias Hincapié,29,15/06/1985,170,65,Colombia,Atlético Nacional,71,71,0,0,Right,1,4,2
203703,W. Soliman,Walid Soliman,29,01/12/1984,176,70,Egypt,Egypt,71,71,0,0,Left,1,4,4
203801,F. Silva,Francisco Andrés Silva Gajardo,28,11/02/1986,178,80,Chile,Club Brugge KV,71,71,0,0,Right,1,3,3
205122,Adriano Facchini,Adriano Facchini,31,12/03/1983,187,78,Brazil,Gil Vicente FC,71,71,0,0,Right,1,2,1
208716,D. Koné,Djakaridja Koné,28,01/01/1986,179,79,Burkina Faso,Évian Thonon Gaillard FC,71,71,0,0,Right,1,3,2
209126,V. Larrondo,Valdo Larrondo,29,15/11/1984,186,83,Venezuela,Venezuela,71,71,0,0,Right,1,3,2
211265,A. Rojas,Ariel Mauricio Rojas,28,16/01/1986,175,81,Argentina,River Plate,71,71,0,0,Left,1,3,3
214993,P. Alvarado,Pablo Alvarado,28,27/02/1986,182,81,Argentina,Racing Club,71,71,0,0,Right,1,3,2
215982,M. Mancosu,Matteo Mancosu,29,22/12/1984,182,75,Italy,Trapani,71,71,0,0,Right,1,3,3
223691,M. Corujo,Mathías Corujo,28,08/05/1986,171,73,Uruguay,Universidad de Chile,71,71,0,0,Right,1,4,2
212194,J. Brandt,Julian Brandt,18,02/05/1996,185,82,Germany,Bayer 04 Leverkusen,70,86,0,0,Right,1,4,4
216349,A. Halilović,Alen Halilović,18,18/06/1996,172,68,Croatia,FC Barcelona B,70,86,0,0,Left,1,3,4
212188,T. Werner,Timo Werner,18,06/03/1996,180,75,Germany,VfB Stuttgart,70,85,0,0,Right,1,4,3
205934,N. Murru,Nicola Murru,19,16/12/1994,180,64,Italy,Cagliari,70,83,0,0,Left,1,3,2
206516,W. Hughes,Will Hughes,19,17/04/1995,185,74,England,Derby County,70,83,0,0,Left,1,3,3
211110,P. Dybala,Paulo Bruno Exequiel Dybala,20,15/11/1993,177,69,Argentina,Palermo,70,83,0,0,Left,1,2,4
205855,M. Livaja,Marko Livaja,20,26/08/1993,182,81,Croatia,Rubin Kazan,70,82,0,0,Right,1,5,3
206113,S. Gnabry,Serge Gnabry,18,14/07/1995,173,73,Germany,Arsenal,70,82,0,0,Right,1,3,3
210514,João Cancelo,João Pedro Cavaco Cancelo,20,27/05/1994,180,74,Portugal,Valencia CF,70,82,0,0,Right,1,3,2
213296,N. Bentaleb,Nabil Bentaleb,19,24/11/1994,187,68,Algeria,Tottenham Hotspur,70,82,0,0,Left,1,3,2
205008,Adryan,Adryan Oliveira Tavares,19,10/08/1994,175,71,Brazil,Leeds United,70,81,0,0,Right,1,4,4
208268,B. Cristante,Bryan Cristante,19,03/03/1995,186,78,Italy,SL Benfica,70,81,0,0,Right,1,3,2
209523,D. González,Derlis Alberto González Galeano,20,23/03/1994,172,64,Paraguay,FC Basel 1893,70,81,0,0,Right,1,3,3
209889,R. Guerreiro,Raphaël Guerreiro,20,22/12/1993,170,67,Portugal,FC Lorient,70,81,0,0,Left,1,3,3
210413,A. Romagnoli,Alessio Romagnoli,19,12/01/1995,188,78,Italy,Sampdoria,70,81,0,0,Left,1,3,2
212129,Borja López,Borja López Menéndez,20,02/02/1994,192,83,Spain,AS Monaco,70,81,0,0,Right,1,3,2
212729,Tozé,António José Pinheiro Carvalho,21,14/01/1993,170,67,Portugal,Estoril Praia,70,81,0,0,Right,1,3,3
221634,L. Acosta,Luciano Federico Acosta,20,31/05/1994,161,61,Argentina,Boca Juniors,70,81,0,0,Right,1,3,4
223273,M. Pašalić,Mario Pašalić,19,09/02/1995,186,78,Croatia,Elche CF,70,81,0,0,Left,1,5,3
201165,S. Bryzgalov,Sergey Bryzgalov,21,15/11/1992,181,74,Russia,Spartak Moscow,70,80,0,0,Right,1,4,2
202053,R. Miyaichi,宮市 亮,21,14/12/1992,183,71,Japan,FC Twente,70,80,0,0,Right,2,4,4
208892,S. Byram,Sam Byram,20,16/09/1993,183,72,England,Leeds United,70,80,0,0,Right,1,3,2
209504,B. Hrgota,Branimir Hrgota,21,12/01/1993,185,74,Sweden,Borussia Mönchengladbach,70,80,0,0,Left,1,4,3
210259,A. Hassan,Ahmed Hassan,21,05/03/1993,191,80,Egypt,Rio Ave FC,70,80,0,0,Right,1,3,2
210972,Manquillo,Javier Manquillo Gaitán,20,05/05/1994,180,76,Spain,Liverpool,70,80,0,0,Right,1,3,2
220921,Anderson,Anderson Esiti,20,24/05/1994,189,85,Nigeria,Estoril Praia,70,80,0,0,Right,1,3,2
221992,H. Lozano,Hirving Rodrigo Lozano Bahena,18,30/07/1995,177,70,Mexico,Pachuca,70,80,0,0,Right,1,3,2
193571,Dodô,José Rodolfo Pires Ribeiro,22,06/02/1992,177,69,Brazil,Inter,70,79,0,0,Left,1,2,3
198776,J. Williams,Jonathan Williams,20,09/10/1993,168,60,Wales,Crystal Palace,70,79,0,0,Right,1,3,3
201955,M. Haïdara,Massadio Haïdara,21,02/12/1992,180,75,France,Newcastle United,70,79,0,0,Left,1,3,2
204352,D. Arslanagic,Dino Arslanagic,21,24/04/1993,191,86,Belgium,Standard de Liège,70,79,0,0,Right,1,3,2
204884,B. Mendy,Benjamin Mendy,19,17/07/1994,185,75,France,Olympique de Marseille,70,79,0,0,Left,1,3,2
207994,A. Bosetti,Alexy Bosetti,21,23/04/1993,172,66,France,OGC Nice,70,79,0,0,Right,1,3,3
211584,S. Eghan,Shadrach Eghan Kwesi,19,04/09/1994,165,70,Ghana,FC Twente,70,79,0,0,Right,1,4,3
212878,N. Castillo,Nicolás Castillo,21,14/02/1993,177,79,Chile,Club Brugge KV,70,79,0,0,Right,1,3,3
214323,G. Celis,Guillermo León Celis Montiel,21,08/05/1993,178,75,Colombia,Junior FC,70,79,0,0,Right,1,3,2
219848,David Costas,David Costas Cordal,19,26/03/1995,181,72,Spain,RC Celta,70,79,0,0,Right,1,3,2
188554,Dani Pacheco,Daniel Pacheco Lobato,23,05/01/1991,168,65,Spain,Real Betis,70,78,0,0,Right,1,3,3
193983,A. Delort,Andy Delort,22,09/10/1991,182,82,France,Wigan Athletic,70,78,0,0,Right,1,3,3
197759,P. Camara,Pape Abdou Camara,22,24/09/1991,190,80,Senegal,Valenciennes FC,70,78,0,0,Right,1,3,2
198908,I. Cofie,Isaac Cofie,23,05/04/1991,180,73,Ghana,Chievo Verona,70,78,0,0,Right,1,3,3
199464,L. Rose,Lindsay Rose,22,08/02/1992,184,80,France,Olympique Lyonnais,70,78,0,0,Right,1,3,2
200478,J. Hendrick,Jeff Hendrick,22,31/01/1992,185,79,Republic of Ireland,Derby County,70,78,0,0,Right,1,3,2
200536,N. Schulz,Nico Schulz,21,01/04/1993,180,78,Germany,Hertha BSC,70,78,0,0,Left,1,2,2
202526,S. May,Stevie May,21,03/11/1992,178,67,Scotland,Sheffield Wednesday,70,78,0,0,Right,1,2,3
208135,A. Doucouré,Abdoulaye Doucouré,21,01/01/1993,182,69,France,Stade Rennais FC,70,78,0,0,Right,1,3,2
220938,J. Correa,Jorge Correa,21,04/04/1993,170,70,Argentina,Vélez Sarsfield,70,78,0,0,Left,1,2,4
221860,C. Gruezo,Carlos Armando Gruezo Arboleda,19,19/04/1995,171,67,Ecuador,VfB Stuttgart,70,78,0,0,Right,1,3,2
178011,M. Duruer,Murat Duruer,26,15/01/1988,182,77,Turkey,Çaykur Rizespor,70,77,0,0,Left,1,3,3
189615,A. Cresswell,Aaron Cresswell,24,15/12/1989,170,66,England,West Ham United,70,77,0,0,Left,1,3,2
190549,M. Henriksen,Markus Henriksen,21,25/07/1992,187,78,Norway,AZ Alkmaar,70,77,0,0,Right,1,4,3
190572,L. De Bock,Laurens De Bock,21,07/11/1992,179,75,Belgium,Club Brugge KV,70,77,0,0,Left,1,4,2
193092,M. Rojas,Marco Rojas,22,01/08/1991,168,63,New Zealand,SpVgg Greuther Fürth,70,77,0,0,Right,1,4,4
193337,J. Obi,Joel Obi,23,22/05/1991,177,72,Nigeria,Inter,70,77,0,0,Left,1,3,3
193686,V. Regini,Vasco Regini,23,09/09/1990,185,77,Italy,Sampdoria,70,77,0,0,Left,1,2,2
193942,J. Colback,Jack Colback,24,24/10/1989,176,70,England,Newcastle United,70,77,0,0,Left,1,3,2
194669,M. Ritzmaier,Marcel Ritzmaier,21,22/04/1993,180,75,Austria,PSV,70,77,0,0,Left,1,3,3
194753,L. Marrone,Luca Marrone,24,28/03/1990,186,75,Italy,Juventus,70,77,0,0,Right,1,3,2
197169,D. Lazarević,Dejan Lazarević,24,15/02/1990,177,69,Slovenia,Chievo Verona,70,77,0,0,Right,1,4,4
197925,A. Stevanovic,Alen Stevanović,23,07/01/1991,180,83,Serbia,Bari,70,77,0,0,Right,1,4,3
197926,L. Crisetig,Lorenzo Crisetig,21,20/01/1993,183,80,Italy,Cagliari,70,77,0,0,Left,1,3,3
198726,R. Boakye,Richmond Yiadom Boakye,21,28/01/1993,180,77,Ghana,Atalanta,70,77,0,0,Right,1,3,3
202276,S. Zoller,Simon Zoller,23,26/06/1991,179,70,Germany,1. FC Köln,70,77,0,0,Right,1,3,3
202547,J. Bahebeck,Jean-Christophe Bahebeck,21,01/05/1993,182,76,France,Paris Saint-Germain,70,77,0,0,Right,1,3,3
203910,A. Knockaert,Anthony Knockaert,22,20/11/1991,172,69,France,Leicester City,70,77,0,0,Left,1,3,4
204280,Cristian Herrera,Cristian Ignacio Herrera Pérez,23,01/03/1991,189,85,Spain,Elche CF,70,77,0,0,Left,1,2,3
204307,J. Korb,Julian Korb,22,21/03/1992,177,69,Germany,Borussia Mönchengladbach,70,77,0,0,Right,1,3,2
204923,M. Sabitzer,Marcel Sabitzer,20,17/03/1994,177,74,Austria,FC Red Bull Salzburg,70,77,0,0,Right,1,4,3
205548,N. Bellomo,Nicola Bellomo,23,18/02/1991,174,70,Italy,Chievo Verona,70,77,0,0,Right,1,3,3
212204,B. Mechele,Brandon Mechele,21,28/01/1993,188,81,Belgium,Club Brugge KV,70,77,0,0,Right,1,4,2
214671,R. Gómez,Rodrigo Gómez,21,02/01/1993,168,65,Argentina,Independiente,70,77,0,0,Right,1,2,4
220035,A. Ajagun,Abdul Ajagun,21,10/02/1993,167,60,Nigeria,Panathinaikos FC,70,77,0,0,Right,1,3,3
225021,J. Benítez,Jorge Daniel Benítez Guillén,21,02/09/1992,182,84,Paraguay,Olympiacos CFP,70,77,0,0,Right,1,3,2
176628,J. Hyka,Jahmir Hyka,26,08/03/1988,169,62,Albania,FC Luzern,70,76,0,0,Right,1,3,3
182528,K. Erasmus,Kermit Erasmus,23,08/07/1990,171,68,South Africa,Orlando Pirates,70,76,0,0,Right,1,4,3
185068,J. Russell,Johnny Russell,24,08/04/1990,178,78,Scotland,Derby County,70,76,0,0,Left,1,3,3
185072,M. Aleksandrov,Mihail Aleksandrov,25,11/06/1989,180,74,Bulgaria,Bulgaria,70,76,0,0,Left,1,5,3
186117,J. Mutch,Jordon Mutch,22,02/12/1991,188,81,England,Queens Park Rangers,70,76,0,0,Right,1,4,2
186161,G. Sunu,Gilles Sunu,23,30/03/1991,181,75,France,FC Lorient,70,76,0,0,Left,1,3,3
187898,M. Çelik,Mervan Çelik,24,26/05/1990,177,71,Sweden,Gençlerbirliği SK,70,76,0,0,Right,1,3,4
188071,T. Oar,Thomas Oar,22,10/12/1991,169,73,Australia,FC Utrecht,70,76,0,0,Left,1,4,3
188313,Diogo Viana,Diogo Filipe Guerreiro Viana,24,22/02/1990,173,63,Portugal,Gil Vicente FC,70,76,0,0,Right,1,3,4
189436,L. Ariaudo,Lorenzo Ariaudo,25,11/06/1989,187,77,Italy,Sassuolo,70,76,0,0,Left,1,3,2
190084,P. Tachtsidis,Panagiotis Tachtsidis,23,15/02/1991,191,86,Greece,Hellas Verona,70,76,0,0,Left,1,3,2
190941,L. Hradecky,Lukáš Hrádecký,24,24/11/1989,190,80,Finland,Brøndby IF,70,76,0,0,Right,1,3,1
191066,F. Kroos,Felix Kroos,23,12/03/1991,184,78,Germany,SV Werder Bremen,70,76,0,0,Right,1,3,2
192126,N. Bahoui,Nabil Bahoui,23,05/02/1991,188,82,Sweden,AIK,70,76,0,0,Right,1,4,3
193580,M. Nizam,Musa Nizam,23,29/09/1990,182,74,Turkey,Trabzonspor,70,76,0,0,Left,1,2,3
194876,M. Kanunnikov,Maksim Kanunnikov,22,14/07/1991,184,77,Russia,Rubin Kazan,70,76,0,0,Right,1,3,3
198145,S. Araujo,Sergio Ezequiel Araújo,22,28/01/1992,178,73,Argentina,UD Las Palmas,70,76,0,0,Right,1,4,4
198146,S. Šćepović,Stefan Šćepović,24,10/01/1990,186,79,Serbia,Celtic,70,76,0,0,Right,1,2,3
200630,J. Forrest,James Forrest,22,07/07/1991,170,67,Scotland,Celtic,70,76,0,0,Right,1,2,3
201042,D. Sidibé,Djibril Sidibé,21,29/07/1992,182,71,France,LOSC Lille,70,76,0,0,Right,1,4,2
202379,J. Zongo,Jonathan Sundy Zongo,21,02/12/1992,183,72,Burkina Faso,UD Almería,70,76,0,0,Right,1,3,2
205553,L. Ceppitelli,Luca Ceppitelli,24,08/11/1989,189,83,Italy,Cagliari,70,76,0,0,Right,1,2,2
205699,Jander,Jander Ribeiro Santana,25,08/07/1988,183,76,Brazil,Gil Vicente FC,70,76,0,0,Left,1,4,3
207858,D. Dwyer,Dom Dwyer,23,30/07/1990,175,82,England,Sporting Kansas City,70,76,0,0,Left,1,3,3
208926,A. Al Enezi,Abdullah Moutlaq Al Enazi,23,20/09/1990,183,84,Saudi Arabia,Al Nassr,70,76,0,0,Right,1,3,1
209106,G. Lérez,Germán Lérez,26,29/03/1988,182,79,Paraguay,Paraguay,70,76,0,0,Right,1,4,3
209449,Gerso,Gerson Fernandes,23,23/02/1991,172,62,Guinea Bissau,Moreirense FC,70,76,0,0,Left,1,3,3
209846,C. Günter,Christian Günter,21,28/02/1993,184,80,Germany,SC Freiburg,70,76,0,0,Left,1,2,2
